name	size
WGD2ANC03855	7
WGD2ANC03856	6
WGD2ANC03857	7
WGD2ANC03858	12
WGD2ANC03859	7
WGD2ANC03860	7
WGD2ANC03861	7
WGD2ANC03862	6
WGD2ANC03863	4
WGD2ANC03864	3
WGD2ANC03865	6
WGD2ANC03866	7
WGD2ANC03867	4
WGD2ANC03868	6
WGD2ANC03869	13
WGD2ANC03870	4
WGD2ANC03871	7
WGD2ANC03872	7
WGD2ANC03873	4
WGD2ANC03874	9
WGD2ANC03875	4
WGD2ANC03876	7
WGD2ANC03877	4
WGD2ANC03878	4
WGD2ANC03879	5
WGD2ANC03880	7
WGD2ANC03881	7
WGD2ANC03882	7
WGD2ANC03883	6
WGD2ANC03884	7
WGD2ANC03885	7
WGD2ANC03886	8
WGD2ANC03887	8
WGD2ANC03888	4
WGD2ANC03889	5
WGD2ANC03890	5
WGD2ANC03891	6
WGD2ANC03892	4
WGD2ANC03893	7
WGD2ANC03894	7
WGD2ANC03895	5
WGD2ANC03896	4
WGD2ANC03897	6
WGD2ANC03898	5
WGD2ANC03899	4
WGD2ANC03900	6
WGD2ANC03901	6
WGD2ANC03902	3
WGD2ANC03903	7
WGD2ANC03904	7
WGD2ANC03905	7
WGD2ANC03906	9
WGD2ANC03907	7
WGD2ANC03908	7
WGD2ANC03909	6
WGD2ANC03910	8
WGD2ANC03911	4
WGD2ANC03912	7
WGD2ANC03913	4
WGD2ANC03914	4
WGD2ANC03915	5
WGD2ANC03916	10
WGD2ANC03917	12
WGD2ANC03918	6
WGD2ANC03919	6
WGD2ANC03920	4
WGD2ANC03921	4
WGD2ANC03922	11
WGD2ANC03923	4
WGD2ANC03924	8
WGD2ANC03925	4
WGD2ANC03926	7
WGD2ANC03927	3
WGD2ANC03928	6
WGD2ANC03929	7
WGD2ANC03930	7
WGD2ANC03931	4
WGD2ANC03932	6
WGD2ANC03933	5
WGD2ANC03934	7
WGD2ANC03935	6
WGD2ANC03936	6
WGD2ANC03937	7
WGD2ANC03938	6
WGD2ANC03939	4
WGD2ANC03940	6
WGD2ANC03941	7
WGD2ANC03942	3
WGD2ANC03943	4
WGD2ANC03944	5
WGD2ANC03945	5
WGD2ANC03946	3
WGD2ANC03947	4
WGD2ANC03948	7
WGD2ANC03949	6
WGD2ANC03950	11
WGD2ANC03951	7
WGD2ANC03952	3
WGD2ANC03953	4
WGD2ANC03954	6
WGD2ANC03955	4
WGD2ANC03956	7
WGD2ANC03957	3
WGD2ANC03958	2
WGD2ANC03959	5
WGD2ANC03960	9
WGD2ANC03961	7
WGD2ANC03962	6
WGD2ANC03963	7
WGD2ANC03964	7
WGD2ANC03965	9
WGD2ANC03966	7
WGD2ANC03967	13
WGD2ANC03968	5
WGD2ANC03969	4
WGD2ANC03970	7
WGD2ANC03971	7
WGD2ANC03972	10
WGD2ANC03973	12
WGD2ANC03974	9
WGD2ANC03975	7
WGD2ANC03976	6
WGD2ANC03977	10
WGD2ANC03978	6
WGD2ANC03979	6
WGD2ANC03980	2
WGD2ANC03981	10
WGD2ANC03982	6
WGD2ANC03983	9
WGD2ANC03984	9
WGD2ANC03985	6
WGD2ANC03986	12
WGD2ANC03987	6
WGD2ANC03988	4
WGD2ANC03989	6
WGD2ANC03990	4
WGD2ANC03991	6
WGD2ANC03992	7
WGD2ANC03993	7
WGD2ANC03994	6
WGD2ANC03995	13
WGD2ANC03996	10
WGD2ANC03997	4
WGD2ANC03998	6
WGD2ANC03999	6
WGD2ANC04000	6
WGD2ANC04001	4
WGD2ANC04002	11
WGD2ANC04003	10
WGD2ANC04004	6
WGD2ANC04005	7
WGD2ANC04006	7
WGD2ANC04007	4
WGD2ANC04008	7
WGD2ANC04009	7
WGD2ANC04010	5
WGD2ANC04011	5
WGD2ANC04012	4
WGD2ANC04013	7
WGD2ANC04014	4
WGD2ANC04015	7
WGD2ANC04016	4
WGD2ANC04017	7
WGD2ANC04018	7
WGD2ANC04019	7
WGD2ANC04020	6
WGD2ANC04021	6
WGD2ANC04022	4
WGD2ANC04023	5
WGD2ANC04024	4
WGD2ANC04025	5
WGD2ANC04026	7
WGD2ANC04027	3
WGD2ANC04028	7
WGD2ANC04029	7
WGD2ANC04030	7
WGD2ANC04031	6
WGD2ANC04032	7
WGD2ANC04033	10
WGD2ANC04034	2
WGD2ANC04035	10
WGD2ANC04036	6
WGD2ANC04037	10
WGD2ANC04038	7
WGD2ANC04039	4
WGD2ANC04040	7
WGD2ANC04041	6
WGD2ANC04042	4
WGD2ANC04043	6
WGD2ANC04044	7
WGD2ANC04045	12
WGD2ANC04046	6
WGD2ANC04047	12
WGD2ANC04048	7
WGD2ANC04049	10
WGD2ANC04050	10
WGD2ANC04051	7
WGD2ANC04052	7
WGD2ANC04053	4
WGD2ANC04054	5
WGD2ANC04055	6
WGD2ANC04056	7
WGD2ANC04057	11
WGD2ANC04058	4
WGD2ANC04059	10
WGD2ANC04060	3
WGD2ANC04061	6
WGD2ANC04062	6
WGD2ANC04063	4
WGD2ANC04064	7
WGD2ANC04065	7
WGD2ANC04066	7
WGD2ANC04067	11
WGD2ANC04068	7
WGD2ANC04069	7
WGD2ANC04070	3
WGD2ANC04071	7
WGD2ANC04072	4
WGD2ANC04073	7
WGD2ANC04074	6
WGD2ANC04075	4
WGD2ANC04076	7
WGD2ANC04077	4
WGD2ANC04078	7
WGD2ANC04079	4
WGD2ANC04080	6
WGD2ANC04081	6
WGD2ANC04082	7
WGD2ANC04083	10
WGD2ANC04084	13
WGD2ANC04085	8
WGD2ANC04086	6
WGD2ANC04087	6
WGD2ANC04088	7
WGD2ANC04089	3
WGD2ANC04090	7
WGD2ANC04091	7
WGD2ANC04092	7
WGD2ANC04093	7
WGD2ANC04094	7
WGD2ANC04095	4
WGD2ANC04096	5
WGD2ANC04097	7
WGD2ANC04098	3
WGD2ANC04099	5
WGD2ANC04100	7
WGD2ANC04101	9
WGD2ANC04102	5
WGD2ANC04103	7
WGD2ANC04104	5
WGD2ANC04105	7
WGD2ANC04106	5
WGD2ANC04107	7
WGD2ANC04108	3
WGD2ANC04109	4
WGD2ANC04110	7
WGD2ANC04111	4
WGD2ANC04112	7
WGD2ANC04113	4
WGD2ANC04114	4
WGD2ANC04115	7
WGD2ANC04116	7
WGD2ANC04117	6
WGD2ANC04118	4
WGD2ANC04119	5
WGD2ANC04120	4
WGD2ANC04121	5
WGD2ANC04122	7
WGD2ANC04123	7
WGD2ANC04124	4
WGD2ANC04125	6
WGD2ANC04126	4
WGD2ANC04127	7
WGD2ANC04128	10
WGD2ANC04129	7
WGD2ANC04130	4
WGD2ANC04131	7
WGD2ANC04132	7
WGD2ANC04133	4
WGD2ANC04134	7
WGD2ANC04135	4
WGD2ANC04136	6
WGD2ANC04137	6
WGD2ANC04138	6
WGD2ANC04139	6
WGD2ANC04140	7
WGD2ANC04141	4
WGD2ANC04142	4
WGD2ANC04143	7
WGD2ANC04144	7
WGD2ANC04145	4
WGD2ANC04146	10
WGD2ANC04147	6
WGD2ANC04148	6
WGD2ANC04149	4
WGD2ANC04150	7
WGD2ANC04151	4
WGD2ANC04152	5
WGD2ANC04153	7
WGD2ANC04154	6
WGD2ANC04155	4
WGD2ANC04156	4
WGD2ANC04157	5
WGD2ANC04158	7
WGD2ANC04159	3
WGD2ANC04160	3
WGD2ANC04161	5
WGD2ANC04162	13
WGD2ANC04163	8
WGD2ANC04164	13
WGD2ANC04165	4
WGD2ANC04166	7
WGD2ANC04167	5
WGD2ANC04168	6
WGD2ANC04169	7
WGD2ANC04170	10
WGD2ANC04171	2
WGD2ANC04172	4
WGD2ANC04173	11
WGD2ANC04174	11
WGD2ANC04175	7
WGD2ANC04176	4
WGD2ANC04177	7
WGD2ANC04178	6
WGD2ANC04179	12
WGD2ANC04180	7
WGD2ANC04181	7
WGD2ANC04182	5
WGD2ANC04183	4
WGD2ANC04184	7
WGD2ANC04185	12
WGD2ANC04186	6
WGD2ANC04187	10
WGD2ANC04188	4
WGD2ANC04189	4
WGD2ANC04190	9
WGD2ANC04191	12
WGD2ANC04192	5
WGD2ANC04193	6
WGD2ANC04194	12
WGD2ANC04195	9
WGD2ANC04196	6
WGD2ANC04197	2
WGD2ANC04198	7
WGD2ANC04199	4
WGD2ANC04200	7
WGD2ANC04201	5
WGD2ANC04202	5
WGD2ANC04203	7
WGD2ANC04204	4
WGD2ANC04205	5
WGD2ANC04206	6
WGD2ANC04207	4
WGD2ANC04208	7
WGD2ANC04209	7
WGD2ANC04210	5
WGD2ANC04211	6
WGD2ANC04212	7
WGD2ANC04213	9
WGD2ANC04214	3
WGD2ANC04215	5
WGD2ANC04216	4
WGD2ANC04217	13
WGD2ANC04218	4
WGD2ANC04219	8
WGD2ANC04220	10
WGD2ANC04221	4
WGD2ANC04222	7
WGD2ANC04223	6
WGD2ANC04224	10
WGD2ANC04225	7
WGD2ANC04226	7
WGD2ANC04227	12
WGD2ANC04228	10
WGD2ANC04229	7
WGD2ANC04230	6
WGD2ANC04231	4
WGD2ANC04232	7
WGD2ANC04233	7
WGD2ANC04234	7
WGD2ANC04235	7
WGD2ANC04236	6
WGD2ANC04237	5
WGD2ANC04238	7
WGD2ANC04239	5
WGD2ANC04240	5
WGD2ANC04241	5
WGD2ANC04242	5
WGD2ANC04243	6
WGD2ANC04244	7
WGD2ANC04245	9
WGD2ANC04246	4
WGD2ANC04247	12
WGD2ANC04248	8
WGD2ANC04249	4
WGD2ANC04250	4
WGD2ANC04251	5
WGD2ANC04252	7
WGD2ANC04253	6
WGD2ANC04254	4
WGD2ANC04255	7
WGD2ANC04256	4
WGD2ANC04257	7
WGD2ANC04258	7
WGD2ANC04259	7
WGD2ANC04260	4
WGD2ANC04261	7
WGD2ANC04262	10
WGD2ANC04263	4
WGD2ANC04264	12
WGD2ANC04265	4
WGD2ANC04266	6
WGD2ANC04267	10
WGD2ANC04268	4
WGD2ANC04269	6
WGD2ANC04270	7
WGD2ANC04271	7
WGD2ANC04272	4
WGD2ANC04273	4
WGD2ANC04274	9
WGD2ANC04275	4
WGD2ANC04276	2
WGD2ANC04277	6
WGD2ANC04278	4
WGD2ANC04279	4
WGD2ANC04280	7
WGD2ANC04281	7
WGD2ANC04282	4
WGD2ANC04283	5
WGD2ANC04284	7
WGD2ANC04285	2
WGD2ANC04286	4
WGD2ANC04287	6
WGD2ANC04288	5
WGD2ANC04289	6
WGD2ANC04290	7
WGD2ANC04291	2
WGD2ANC04292	5
WGD2ANC04293	7
WGD2ANC04294	7
WGD2ANC04295	4
WGD2ANC04296	12
WGD2ANC04297	7
WGD2ANC04298	6
WGD2ANC04299	5
WGD2ANC04300	4
WGD2ANC04301	4
WGD2ANC04302	11
WGD2ANC04303	7
WGD2ANC04304	6
WGD2ANC04305	6
WGD2ANC04306	5
WGD2ANC04307	7
WGD2ANC04308	7
WGD2ANC04309	7
WGD2ANC04310	6
WGD2ANC04311	4
WGD2ANC04312	5
WGD2ANC04313	6
WGD2ANC04314	7
WGD2ANC04315	7
WGD2ANC04316	4
WGD2ANC04317	4
WGD2ANC04318	7
WGD2ANC04319	8
WGD2ANC04320	6
WGD2ANC04321	7
WGD2ANC04322	10
WGD2ANC04323	12
WGD2ANC04324	5
WGD2ANC04325	4
WGD2ANC04326	4
WGD2ANC04327	7
WGD2ANC04328	9
WGD2ANC04329	4
WGD2ANC04330	4
WGD2ANC04331	9
WGD2ANC04332	10
WGD2ANC04333	7
WGD2ANC04334	12
WGD2ANC04335	7
WGD2ANC04336	7
WGD2ANC04337	11
WGD2ANC04338	7
WGD2ANC04339	9
WGD2ANC04340	4
WGD2ANC04341	11
WGD2ANC04342	8
WGD2ANC04343	13
WGD2ANC04344	9
WGD2ANC04345	6
WGD2ANC04346	12
WGD2ANC04347	2
WGD2ANC04348	5
WGD2ANC04349	7
WGD2ANC04350	7
WGD2ANC04351	4
WGD2ANC04352	10
WGD2ANC04353	7
WGD2ANC04354	5
WGD2ANC04355	4
WGD2ANC04356	9
WGD2ANC04357	7
WGD2ANC04358	4
WGD2ANC04359	13
WGD2ANC04360	4
WGD2ANC04361	9
WGD2ANC04362	13
WGD2ANC04363	4
WGD2ANC04364	7
WGD2ANC04365	7
WGD2ANC04366	12
WGD2ANC04367	4
WGD2ANC04368	3
WGD2ANC04369	8
WGD2ANC04370	7
WGD2ANC04371	7
WGD2ANC04372	4
WGD2ANC04373	5
WGD2ANC04374	4
WGD2ANC04375	4
WGD2ANC04376	5
WGD2ANC04377	7
WGD2ANC04378	11
WGD2ANC04379	7
WGD2ANC04380	6
WGD2ANC04381	7
WGD2ANC04382	7
WGD2ANC04383	5
WGD2ANC04384	7
WGD2ANC04385	7
WGD2ANC04386	9
WGD2ANC04387	6
WGD2ANC04388	4
WGD2ANC04389	7
WGD2ANC04390	7
WGD2ANC04391	6
WGD2ANC04392	7
WGD2ANC04393	10
WGD2ANC04394	4
WGD2ANC04395	7
WGD2ANC04396	4
WGD2ANC04397	9
WGD2ANC04398	6
WGD2ANC04399	11
WGD2ANC04400	11
WGD2ANC04401	11
WGD2ANC04402	8
WGD2ANC04403	6
WGD2ANC04404	5
WGD2ANC04405	7
WGD2ANC04406	13
WGD2ANC04407	5
WGD2ANC04408	9
WGD2ANC04409	6
WGD2ANC04410	4
WGD2ANC04411	5
WGD2ANC04412	6
WGD2ANC04413	4
WGD2ANC04414	7
WGD2ANC04415	13
WGD2ANC04416	7
WGD2ANC04417	6
WGD2ANC04418	6
WGD2ANC04419	7
WGD2ANC04420	7
WGD2ANC04421	6
WGD2ANC04422	6
WGD2ANC04423	7
WGD2ANC04424	7
WGD2ANC04425	6
WGD2ANC04426	5
WGD2ANC04427	7
WGD2ANC04428	6
WGD2ANC04429	5
WGD2ANC04430	3
WGD2ANC04431	7
WGD2ANC04432	4
WGD2ANC04433	5
WGD2ANC04434	9
WGD2ANC04435	4
WGD2ANC04436	7
WGD2ANC04437	7
WGD2ANC04438	6
WGD2ANC04439	6
WGD2ANC04440	4
WGD2ANC04441	7
WGD2ANC04442	4
WGD2ANC04443	7
WGD2ANC04444	6
WGD2ANC04445	7
WGD2ANC04446	4
WGD2ANC04447	10
WGD2ANC04448	4
WGD2ANC04449	9
WGD2ANC04450	6
WGD2ANC04451	4
WGD2ANC04452	7
WGD2ANC04453	6
WGD2ANC04454	7
WGD2ANC04455	4
WGD2ANC04456	7
WGD2ANC04457	5
WGD2ANC04458	4
WGD2ANC04459	9
WGD2ANC04460	7
WGD2ANC04461	4
WGD2ANC04462	7
WGD2ANC04463	4
WGD2ANC04464	4
WGD2ANC04465	4
WGD2ANC04466	4
WGD2ANC04467	4
WGD2ANC04468	7
WGD2ANC04469	4
WGD2ANC04470	7
WGD2ANC04471	9
WGD2ANC04472	5
WGD2ANC04473	10
WGD2ANC04474	6
WGD2ANC04475	7
WGD2ANC04476	12
WGD2ANC04477	11
WGD2ANC04478	9
WGD2ANC04479	2
WGD2ANC04480	6
WGD2ANC04481	6
WGD2ANC04482	3
WGD2ANC04483	12
WGD2ANC04484	4
WGD2ANC04485	4
WGD2ANC04486	7
WGD2ANC04487	4
WGD2ANC04488	4
WGD2ANC04489	4
WGD2ANC04490	13
WGD2ANC04491	7
WGD2ANC04492	7
WGD2ANC04493	4
WGD2ANC04494	10
WGD2ANC04495	6
WGD2ANC04496	7
WGD2ANC04497	6
WGD2ANC04498	10
WGD2ANC04499	4
WGD2ANC04500	4
WGD2ANC04501	7
WGD2ANC04502	7
WGD2ANC04503	7
WGD2ANC04504	5
WGD2ANC04505	10
WGD2ANC04506	7
WGD2ANC04507	8
WGD2ANC04508	7
WGD2ANC04509	3
WGD2ANC04510	7
WGD2ANC04511	7
WGD2ANC04512	10
WGD2ANC04513	6
WGD2ANC04514	12
WGD2ANC04515	6
WGD2ANC04516	4
WGD2ANC04517	10
WGD2ANC04518	7
WGD2ANC04519	5
WGD2ANC04520	8
WGD2ANC04521	7
WGD2ANC04522	6
WGD2ANC04523	4
WGD2ANC04524	3
WGD2ANC04525	7
WGD2ANC04526	7
WGD2ANC04527	11
WGD2ANC04528	4
WGD2ANC04529	6
WGD2ANC04530	9
WGD2ANC04531	7
WGD2ANC04532	4
WGD2ANC04533	9
WGD2ANC04534	10
WGD2ANC04535	5
WGD2ANC04536	3
WGD2ANC04537	7
WGD2ANC04538	7
WGD2ANC04539	7
WGD2ANC04540	6
WGD2ANC04541	10
WGD2ANC04542	4
WGD2ANC04543	6
WGD2ANC04544	5
WGD2ANC04545	6
WGD2ANC04546	7
WGD2ANC04547	5
WGD2ANC04548	3
WGD2ANC04549	6
WGD2ANC04550	4
WGD2ANC04551	7
WGD2ANC04552	5
WGD2ANC04553	7
WGD2ANC04554	7
WGD2ANC04555	7
WGD2ANC04556	7
WGD2ANC04557	8
WGD2ANC04558	6
WGD2ANC04559	7
WGD2ANC04560	4
WGD2ANC04561	7
WGD2ANC04562	4
WGD2ANC04563	7
WGD2ANC04564	5
WGD2ANC04565	4
WGD2ANC04566	4
WGD2ANC04567	4
WGD2ANC04568	5
WGD2ANC04569	7
WGD2ANC04570	7
WGD2ANC04571	6
WGD2ANC04572	4
WGD2ANC04573	6
WGD2ANC04574	7
WGD2ANC04575	13
WGD2ANC04576	4
WGD2ANC04577	4
WGD2ANC04578	7
WGD2ANC04579	4
WGD2ANC04580	7
WGD2ANC04581	10
WGD2ANC04582	11
WGD2ANC04583	4
WGD2ANC04584	12
WGD2ANC04585	10
WGD2ANC04586	6
WGD2ANC04587	7
WGD2ANC04588	5
WGD2ANC04589	7
WGD2ANC04590	11
WGD2ANC04591	4
WGD2ANC04592	7
WGD2ANC04593	4
WGD2ANC04594	5
WGD2ANC04595	6
WGD2ANC04596	9
WGD2ANC04597	7
WGD2ANC04598	6
WGD2ANC04599	7
WGD2ANC04600	7
WGD2ANC04601	4
WGD2ANC04602	7
WGD2ANC04603	7
WGD2ANC04604	7
WGD2ANC04605	7
WGD2ANC04606	7
WGD2ANC04607	4
WGD2ANC04608	5
WGD2ANC04609	6
WGD2ANC04610	5
WGD2ANC04611	9
WGD2ANC04612	7
WGD2ANC04613	6
WGD2ANC04614	7
WGD2ANC04615	4
WGD2ANC04616	10
WGD2ANC04617	6
WGD2ANC04618	8
WGD2ANC04619	13
WGD2ANC04620	5
WGD2ANC04621	4
WGD2ANC04622	7
WGD2ANC04623	4
WGD2ANC04624	4
WGD2ANC04625	6
WGD2ANC04626	6
WGD2ANC04627	7
WGD2ANC04628	4
WGD2ANC04629	6
WGD2ANC04630	6
WGD2ANC04631	4
WGD2ANC04632	11
WGD2ANC04633	7
WGD2ANC04634	4
WGD2ANC04635	4
WGD2ANC04636	10
WGD2ANC04637	7
WGD2ANC04638	6
WGD2ANC04639	7
WGD2ANC04640	7
WGD2ANC04641	5
WGD2ANC04642	10
WGD2ANC04643	4
WGD2ANC04644	12
WGD2ANC04645	4
WGD2ANC04646	6
WGD2ANC04647	8
WGD2ANC04648	7
WGD2ANC04649	12
WGD2ANC04650	12
WGD2ANC04651	7
WGD2ANC04652	12
WGD2ANC04653	7
WGD2ANC04654	10
WGD2ANC04655	12
WGD2ANC04656	7
WGD2ANC04657	7
WGD2ANC04658	2
WGD2ANC04659	7
WGD2ANC04660	13
WGD2ANC04661	4
WGD2ANC04662	7
WGD2ANC04663	7
WGD2ANC04664	7
WGD2ANC04665	7
WGD2ANC04666	8
WGD2ANC04667	5
WGD2ANC04668	4
WGD2ANC04669	7
WGD2ANC04670	6
WGD2ANC04671	4
WGD2ANC04672	4
WGD2ANC04673	6
WGD2ANC04674	7
WGD2ANC04675	7
WGD2ANC04676	5
WGD2ANC04677	10
WGD2ANC04678	4
WGD2ANC04679	7
WGD2ANC04680	7
WGD2ANC04681	5
WGD2ANC04682	7
WGD2ANC04683	7
WGD2ANC04684	7
WGD2ANC04685	7
WGD2ANC04686	7
WGD2ANC04687	7
WGD2ANC04688	7
WGD2ANC04689	7
WGD2ANC04690	7
WGD2ANC04691	7
WGD2ANC04692	10
WGD2ANC04693	7
WGD2ANC04694	6
WGD2ANC04695	7
WGD2ANC04696	6
WGD2ANC04697	9
WGD2ANC04698	2
WGD2ANC04699	7
WGD2ANC04700	4
WGD2ANC04701	8
WGD2ANC04702	6
WGD2ANC04703	5
WGD2ANC04704	7
WGD2ANC04705	5
WGD2ANC04706	4
WGD2ANC04707	5
WGD2ANC04708	7
WGD2ANC04709	6
WGD2ANC04710	4
WGD2ANC04711	10
WGD2ANC04712	7
WGD2ANC04713	7
WGD2ANC04714	7
WGD2ANC04715	7
WGD2ANC04716	6
WGD2ANC04717	6
WGD2ANC04718	7
WGD2ANC04719	7
WGD2ANC04720	6
WGD2ANC04721	6
WGD2ANC04722	7
WGD2ANC04723	7
WGD2ANC04724	4
WGD2ANC04725	6
WGD2ANC04726	6
WGD2ANC04727	12
WGD2ANC04728	10
WGD2ANC04729	9
WGD2ANC04730	12
WGD2ANC04731	4
WGD2ANC04732	7
WGD2ANC04733	10
WGD2ANC04734	13
WGD2ANC04735	6
WGD2ANC04736	4
WGD2ANC04737	4
WGD2ANC04738	7
WGD2ANC04739	7
WGD2ANC04740	7
WGD2ANC04741	6
WGD2ANC04742	6
WGD2ANC04743	10
WGD2ANC04744	7
WGD2ANC04745	11
WGD2ANC04746	6
WGD2ANC04747	6
WGD2ANC04748	6
WGD2ANC04749	13
WGD2ANC04750	4
WGD2ANC04751	7
WGD2ANC04752	6
WGD2ANC04753	10
WGD2ANC04754	7
WGD2ANC04755	7
WGD2ANC04756	6
WGD2ANC04757	11
WGD2ANC04758	5
WGD2ANC04759	4
WGD2ANC04760	6
WGD2ANC04761	6
WGD2ANC04762	7
WGD2ANC04763	7
WGD2ANC04764	7
WGD2ANC04765	9
WGD2ANC04766	9
WGD2ANC04767	6
WGD2ANC04768	5
WGD2ANC04769	7
WGD2ANC04770	10
WGD2ANC04771	4
WGD2ANC04772	5
WGD2ANC04773	6
WGD2ANC04774	4
WGD2ANC04775	4
WGD2ANC04776	7
WGD2ANC04777	7
WGD2ANC04778	11
WGD2ANC04779	7
WGD2ANC04780	7
WGD2ANC04781	6
WGD2ANC04782	9
WGD2ANC04783	11
WGD2ANC04784	7
WGD2ANC04785	7
WGD2ANC04786	5
WGD2ANC04787	7
WGD2ANC04788	4
WGD2ANC04789	7
WGD2ANC04790	7
WGD2ANC04791	6
WGD2ANC04792	7
WGD2ANC04793	5
WGD2ANC04794	7
WGD2ANC04795	5
WGD2ANC04796	7
WGD2ANC04797	7
WGD2ANC04798	5
WGD2ANC04799	5
WGD2ANC04800	6
WGD2ANC04801	4
WGD2ANC04802	7
WGD2ANC04803	7
WGD2ANC04804	12
WGD2ANC04805	6
WGD2ANC04806	8
WGD2ANC04807	7
WGD2ANC04808	4
WGD2ANC04809	7
WGD2ANC04810	4
WGD2ANC04811	6
WGD2ANC04812	5
WGD2ANC04813	4
WGD2ANC04814	7
WGD2ANC04815	12
WGD2ANC04816	5
WGD2ANC04817	7
WGD2ANC04818	5
